"State","date","Year","Month","jolts","bgt","diff","per_diff","Month2","time"
"Missouri","2017-08",2017,8,130000,33671,96329,117.710529049129,"08",2017-08-01
"Missouri","2017-09",2017,9,135000,27697,107303,131.905320934006,"09",2017-09-01
"Missouri","2018-01",2018,1,122000,30244,91756,120.538083602638,"01",2018-01-01
"Missouri","2018-10",2018,10,169000,51515,117485,106.55510962973,"10",2018-10-01
"Missouri","2018-11",2018,11,175000,48824,126176,112.745728786904,"11",2018-11-01
"Missouri","2018-12",2018,12,171000,40412,130588,123.538871965641,"12",2018-12-01
"Missouri","2018-02",2018,2,128000,32365,95635,119.271661522153,"02",2018-02-01
"Missouri","2018-03",2018,3,142000,41005,100995,110.374033496353,"03",2018-03-01
"Missouri","2018-04",2018,4,156000,42662,113338,114.101337950891,"04",2018-04-01
"Missouri","2018-05",2018,5,165000,52958,112042,102.810633241267,"05",2018-05-01
"Missouri","2018-06",2018,6,162000,42993,119007,116.108354919436,"06",2018-06-01
"Missouri","2018-07",2018,7,159000,52670,106330,100.467709169934,"07",2018-07-01
"Missouri","2018-08",2018,8,158000,48383,109617,106.226772553941,"08",2018-08-01
"Missouri","2018-09",2018,9,165000,45765,119235,113.144971888122,"09",2018-09-01
"Missouri","2019-01",2019,1,168000,41661,126339,120.517406670769,"01",2019-01-01
"Missouri","2019-10",2019,10,139000,70187,68813,65.7908952277149,"10",2019-10-01
"Missouri","2019-11",2019,11,132000,61007,70993,73.5652074795215,"11",2019-11-01
"Missouri","2019-12",2019,12,120000,58556,61444,68.8232263267546,"12",2019-12-01
"Missouri","2019-02",2019,2,155000,37847,117153,121.498389915321,"02",2019-02-01
"Missouri","2019-03",2019,3,156000,51628,104372,100.537499759185,"03",2019-03-01
"Missouri","2019-04",2019,4,162000,44159,117841,114.32050019645,"04",2019-04-01
"Missouri","2019-05",2019,5,167000,55041,111959,100.84533937426,"05",2019-05-01
"Missouri","2019-06",2019,6,164000,39898,124102,121.729492197079,"06",2019-06-01
"Missouri","2019-07",2019,7,165000,38082,126918,124.99187520312,"07",2019-07-01
"Missouri","2019-08",2019,8,162000,43022,118978,116.06364195062,"08",2019-08-01
"Missouri","2019-09",2019,9,156000,76079,79921,68.8739610218934,"09",2019-09-01
"Montana","2010-01",2010,1,10000,605,9395,177.180575200377,"01",2010-01-01
"Montana","2010-10",2010,10,13000,3044,9956,124.108701072052,"10",2010-10-01
"Montana","2010-11",2010,11,12000,2820,9180,123.886639676113,"11",2010-11-01
"Montana","2010-12",2010,12,12000,2972,9028,120.598450440823,"12",2010-12-01
"Montana","2010-02",2010,2,10000,2619,7381,116.982328235201,"02",2010-02-01
"Montana","2010-03",2010,3,11000,1820,9180,143.213728549142,"03",2010-03-01
"Montana","2010-04",2010,4,13000,1971,11029,147.338187161846,"04",2010-04-01
"Montana","2010-05",2010,5,14000,2999,11001,129.431143008412,"05",2010-05-01
"Montana","2010-06",2010,6,14000,2315,11685,143.242414955562,"06",2010-06-01
"Montana","2010-07",2010,7,14000,3117,10883,127.160133200911,"07",2010-07-01
"Montana","2010-08",2010,8,13000,2903,10097,126.982330377916,"08",2010-08-01
"Montana","2010-09",2010,9,12000,2818,9182,123.930354973681,"09",2010-09-01
"Montana","2011-01",2011,1,10000,2782,7218,112.940071976217,"01",2011-01-01
"Montana","2011-10",2011,10,15000,2962,12038,134.03852577664,"10",2011-10-01
"Montana","2011-11",2011,11,14000,2957,11043,130.24709559474,"11",2011-11-01
"Montana","2011-12",2011,12,13000,2375,10625,138.211382113821,"12",2011-12-01
"Montana","2011-02",2011,2,10000,2253,7747,126.45066514323,"02",2011-02-01
"Montana","2011-03",2011,3,12000,4055,7945,98.9722827779508,"03",2011-03-01
"Montana","2011-04",2011,4,13000,4045,8955,105.07480199472,"04",2011-04-01
"Montana","2011-05",2011,5,15000,3307,11693,127.743486098214,"05",2011-05-01
"Montana","2011-06",2011,6,16000,3212,12788,133.125130127004,"06",2011-06-01
"Montana","2011-07",2011,7,17000,3029,13971,139.507713814968,"07",2011-07-01
"Montana","2011-08",2011,8,16000,2926,13074,138.159146148156,"08",2011-08-01
"Montana","2011-09",2011,9,15000,2566,12434,141.568939997723,"09",2011-09-01
"Montana","2012-01",2012,1,11000,4001,6999,93.3137790813946,"01",2012-01-01
"Montana","2012-10",2012,10,15000,3185,11815,129.942260104482,"10",2012-10-01
"Montana","2012-11",2012,11,14000,4191,9809,107.844538508053,"11",2012-11-01
"Montana","2012-12",2012,12,14000,2991,11009,129.586251544936,"12",2012-12-01
"Montana","2012-02",2012,2,11000,4700,6300,80.2547770700637,"02",2012-02-01
"Montana","2012-03",2012,3,11000,4978,6022,75.3786456377519,"03",2012-03-01
"Montana","2012-04",2012,4,13000,4106,8894,103.986905179469,"04",2012-04-01
"Montana","2012-05",2012,5,16000,3786,12214,123.461033053674,"05",2012-05-01
"Montana","2012-06",2012,6,18000,3723,14277,131.445932882199,"06",2012-06-01
"Montana","2012-07",2012,7,17000,2888,14112,141.914722445696,"07",2012-07-01
"Montana","2012-08",2012,8,16000,2656,13344,143.053173241853,"08",2012-08-01
"Montana","2012-09",2012,9,15000,3411,11589,125.892129705068,"09",2012-09-01
"Montana","2013-01",2013,1,14000,4355,9645,105.093979842005,"01",2013-01-01
"Montana","2013-10",2013,10,18000,6170,11830,97.8899462143153,"10",2013-10-01
"Montana","2013-11",2013,11,16000,4441,11559,113.096228168876,"11",2013-11-01
"Montana","2013-12",2013,12,16000,4519,11481,111.90603830596,"12",2013-12-01
"Montana","2013-02",2013,2,14000,3223,10777,125.146606282297,"02",2013-02-01
"Montana","2013-03",2013,3,15000,4590,10410,106.278713629403,"03",2013-03-01
"Montana","2013-04",2013,4,17000,2689,14311,145.370511453096,"04",2013-04-01
"Montana","2013-05",2013,5,20000,4001,15999,133.319445023124,"05",2013-05-01
"Montana","2013-06",2013,6,21000,10697,10303,65.0093068744676,"06",2013-06-01
"Montana","2013-07",2013,7,20000,8654,11346,79.1931318489565,"07",2013-07-01
"Montana","2013-08",2013,8,19000,9312,9688,68.4374116982198,"08",2013-08-01
"Montana","2013-09",2013,9,18000,6799,11201,90.33428767289,"09",2013-09-01
"Montana","2014-01",2014,1,15000,6531,8469,78.6679671171799,"01",2014-01-01
"Montana","2014-10",2014,10,21000,5288,15712,119.537431527693,"10",2014-10-01
"Montana","2014-11",2014,11,19000,3537,15463,137.223232905888,"11",2014-11-01
"Montana","2014-12",2014,12,18000,4144,13856,125.14450867052,"12",2014-12-01
"Montana","2014-02",2014,2,16000,5989,10011,91.0546182182,"02",2014-02-01
"Montana","2014-03",2014,3,16000,5919,10081,91.9841233632921,"03",2014-03-01
"Montana","2014-04",2014,4,19000,6817,12183,94.3796723089437,"04",2014-04-01
"Montana","2014-05",2014,5,21000,7039,13961,99.5827240629124,"05",2014-05-01
"Montana","2014-06",2014,6,24000,5670,18330,123.55915065723,"06",2014-06-01
"Montana","2014-07",2014,7,24000,4753,19247,133.878204013494,"07",2014-07-01
"Montana","2014-08",2014,8,24000,5496,18504,125.46786004882,"08",2014-08-01
"Montana","2014-09",2014,9,22000,5526,16474,119.697740318245,"09",2014-09-01
"Montana","2015-01",2015,1,19000,5140,13860,114.830157415079,"01",2015-01-01
"Montana","2015-10",2015,10,21000,8252,12748,87.1598523177902,"10",2015-10-01
"Montana","2015-11",2015,11,20000,5566,14434,112.915591019323,"11",2015-11-01
"Montana","2015-12",2015,12,20000,5041,14959,119.476059262809,"12",2015-12-01
"Montana","2015-02",2015,2,20000,5649,14351,111.90299816757,"02",2015-02-01
"Montana","2015-03",2015,3,21000,6027,14973,110.800310800311,"03",2015-03-01
"Montana","2015-04",2015,4,23000,5929,17071,118.019979950914,"04",2015-04-01
"Montana","2015-05",2015,5,24000,6923,17077,110.448533454063,"05",2015-05-01
"Montana","2015-06",2015,6,25000,6359,18641,118.887719633917,"06",2015-06-01
"Montana","2015-07",2015,7,24000,6735,17265,112.347486578819,"07",2015-07-01
"Montana","2015-08",2015,8,23000,6414,16586,112.776229006595,"08",2015-08-01
"Montana","2015-09",2015,9,23000,5971,17029,117.558938248593,"09",2015-09-01
"Montana","2016-01",2016,1,21000,6453,14547,105.977488799038,"01",2016-01-01
"Montana","2016-10",2016,10,23000,7243,15757,104.202625400919,"10",2016-10-01
"Montana","2016-11",2016,11,22000,6361,15639,110.285250872677,"11",2016-11-01
"Montana","2016-12",2016,12,22000,6077,15923,113.423798838907,"12",2016-12-01
"Montana","2016-02",2016,2,21000,5609,15391,115.682663760382,"02",2016-02-01
"Montana","2016-03",2016,3,21000,9285,11715,77.3650321941555,"03",2016-03-01
"Montana","2016-04",2016,4,22000,7688,14312,96.4160603610887,"04",2016-04-01
"Montana","2016-05",2016,5,26000,5643,20357,128.666687735044,"05",2016-05-01
"Montana","2016-06",2016,6,28000,7186,20814,118.308418120844,"06",2016-06-01
"Montana","2016-07",2016,7,27000,7334,19666,114.556998893225,"07",2016-07-01
"Montana","2016-08",2016,8,25000,5580,19420,127.011118378025,"08",2016-08-01
"Montana","2016-09",2016,9,23000,8963,14037,87.8328066827269,"09",2016-09-01
"Montana","2017-01",2017,1,20000,6764,13236,98.9089822149156,"01",2017-01-01
"Montana","2017-10",2017,10,25000,4913,20087,134.302811486645,"10",2017-10-01
"Montana","2017-11",2017,11,23000,5105,17895,127.343888987725,"11",2017-11-01
"Montana","2017-12",2017,12,22000,3557,18443,144.328364048989,"12",2017-12-01
"Montana","2017-02",2017,2,20000,7586,12414,90.0021750163126,"02",2017-02-01
"Montana","2017-03",2017,3,20000,10922,9078,58.7154776534506,"03",2017-03-01
"Montana","2017-04",2017,4,23000,5792,17208,119.533203667685,"04",2017-04-01
"Montana","2017-05",2017,5,26000,5946,20054,125.549364552683,"05",2017-05-01
"Montana","2017-06",2017,6,28000,5797,22203,131.390360091132,"06",2017-06-01
"Montana","2017-07",2017,7,28000,5617,22383,133.164767825802,"07",2017-07-01
"Montana","2017-08",2017,8,27000,4281,22719,145.257504555481,"08",2017-08-01
"Montana","2017-09",2017,9,26000,4548,21452,140.447819824538,"09",2017-09-01
"Montana","2018-01",2018,1,21000,5352,15648,118.761384335155,"01",2018-01-01
"Montana","2018-10",2018,10,28000,6044,21956,128.986018094231,"10",2018-10-01
"Montana","2018-11",2018,11,26000,4784,21216,137.837837837838,"11",2018-11-01
"Montana","2018-12",2018,12,25000,4673,20327,137.006706433458,"12",2018-12-01
"Montana","2018-02",2018,2,21000,6632,14368,103.995367689635,"02",2018-02-01
"Montana","2018-03",2018,3,22000,7901,14099,94.3045383097555,"03",2018-03-01
"Montana","2018-04",2018,4,23000,14967,8033,42.3156952089973,"04",2018-04-01
"Montana","2018-05",2018,5,27000,8656,18344,102.894323536011,"05",2018-05-01
"Montana","2018-06",2018,6,30000,6224,23776,131.272084805654,"06",2018-06-01
"Montana","2018-07",2018,7,31000,5225,25775,142.305037957212,"07",2018-07-01
"Montana","2018-08",2018,8,31000,5474,25526,139.968196523551,"08",2018-08-01
"Montana","2018-09",2018,9,29000,4825,24175,142.941611234294,"09",2018-09-01
"Montana","2019-01",2019,1,25000,5011,19989,133.2111559095,"01",2019-01-01
"Montana","2019-10",2019,10,26000,6052,19948,124.472731810807,"10",2019-10-01
"Montana","2019-11",2019,11,24000,8425,15575,96.0678488820355,"11",2019-11-01
"Montana","2019-12",2019,12,23000,6670,16330,110.077519379845,"12",2019-12-01
"Montana","2019-02",2019,2,25000,4225,20775,142.172797262618,"02",2019-02-01
"Montana","2019-03",2019,3,24000,7252,16748,107.180340458211,"03",2019-03-01
"Montana","2019-04",2019,4,25000,5768,19232,125.013000520021,"04",2019-04-01
"Montana","2019-05",2019,5,29000,6362,22638,128.035744584582,"05",2019-05-01
"Montana","2019-06",2019,6,32000,4887,27113,147.005720172418,"06",2019-06-01
"Montana","2019-07",2019,7,32000,3977,28023,155.78286127248,"07",2019-07-01
"Montana","2019-08",2019,8,30000,6201,23799,131.482555730505,"08",2019-08-01
"Montana","2019-09",2019,9,28000,10833,17167,88.4144928282646,"09",2019-09-01
"Nebraska","2010-01",2010,1,18000,2591,15409,149.667330387062,"01",2010-01-01
"Nebraska","2010-10",2010,10,19000,8449,10551,76.8771175634814,"10",2010-10-01
"Nebraska","2010-11",2010,11,19000,9116,9884,70.3087210129464,"11",2010-11-01
"Nebraska","2010-12",2010,12,18000,10292,7708,54.488901456242,"12",2010-12-01
"Nebraska","2010-02",2010,2,18000,4073,13927,126.190368323291,"02",2010-02-01
"Nebraska","2010-03",2010,3,18000,9579,8421,61.0682040683128,"03",2010-03-01
"Nebraska","2010-04",2010,4,18000,5064,12936,112.174817898023,"04",2010-04-01
"Nebraska","2010-05",2010,5,19000,11348,7652,50.4283643073679,"05",2010-05-01
"Nebraska","2010-06",2010,6,19000,7687,11313,84.7828530745307,"06",2010-06-01
"Nebraska","2010-07",2010,7,19000,14117,4883,29.4893861158921,"07",2010-07-01
"Nebraska","2010-08",2010,8,19000,13011,5989,37.4183874293212,"08",2010-08-01
"Nebraska","2010-09",2010,9,19000,13783,5217,31.8274715553793,"09",2010-09-01
"Nebraska","2011-01",2011,1,19000,9501,9499,66.6573102698151,"01",2011-01-01
"Nebraska","2011-10",2011,10,29000,8405,20595,110.118968052399,"10",2011-10-01
"Nebraska","2011-11",2011,11,28000,7591,20409,114.686297097581,"11",2011-11-01
"Nebraska","2011-12",2011,12,27000,8813,18187,101.566470276157,"12",2011-12-01
"Nebraska","2011-02",2011,2,20000,5611,14389,112.365780328765,"02",2011-02-01
"Nebraska","2011-03",2011,3,22000,13505,8495,47.8524151527954,"03",2011-03-01
"Nebraska","2011-04",2011,4,24000,9143,14857,89.6539239055004,"04",2011-04-01
"Nebraska","2011-05",2011,5,25000,9789,15211,87.4471815803846,"05",2011-05-01
"Nebraska","2011-06",2011,6,26000,8384,17616,102.466263378316,"06",2011-06-01
"Nebraska","2011-07",2011,7,27000,9380,17620,96.866410115448,"07",2011-07-01
"Nebraska","2011-08",2011,8,28000,7391,20609,116.464637902292,"08",2011-08-01
"Nebraska","2011-09",2011,9,29000,9749,19251,99.362564195205,"09",2011-09-01
"Nebraska","2012-01",2012,1,27000,14061,12939,63.0233067874626,"01",2012-01-01
"Nebraska","2012-10",2012,10,27000,6385,20615,123.498577205332,"10",2012-10-01
"Nebraska","2012-11",2012,11,26000,5414,20586,131.062583561469,"11",2012-11-01
"Nebraska","2012-12",2012,12,26000,6283,19717,122.150977294551,"12",2012-12-01
"Nebraska","2012-02",2012,2,28000,10982,17018,87.3120927607614,"02",2012-02-01
"Nebraska","2012-03",2012,3,30000,12254,17746,83.9967813698111,"03",2012-03-01
"Nebraska","2012-04",2012,4,28000,10190,17810,93.2704896569783,"04",2012-04-01
"Nebraska","2012-05",2012,5,28000,8896,19104,103.555941023417,"05",2012-05-01
"Nebraska","2012-06",2012,6,25000,6354,18646,118.93857243095,"06",2012-06-01
"Nebraska","2012-07",2012,7,26000,5037,20963,135.083932081065,"07",2012-07-01
"Nebraska","2012-08",2012,8,26000,5619,20381,128.916158006262,"08",2012-08-01
"Nebraska","2012-09",2012,9,27000,4539,22461,142.433177970132,"09",2012-09-01
"Nebraska","2013-01",2013,1,24000,9246,14754,88.7565421404079,"01",2013-01-01
"Nebraska","2013-10",2013,10,37000,10752,26248,109.934662422516,"10",2013-10-01
"Nebraska","2013-11",2013,11,34000,11337,22663,99.9757372565454,"11",2013-11-01
"Nebraska","2013-12",2013,12,30000,12462,17538,82.6056238519147,"12",2013-12-01
"Nebraska","2013-02",2013,2,24000,7211,16789,107.5838646631,"02",2013-02-01
"Nebraska","2013-03",2013,3,24000,9496,14504,86.6013852400287,"03",2013-03-01
"Nebraska","2013-04",2013,4,25000,6841,18159,114.060488049998,"04",2013-04-01
"Nebraska","2013-05",2013,5,26000,7158,18842,113.649797937149,"05",2013-05-01
"Nebraska","2013-06",2013,6,26000,11867,14133,74.6454696701614,"06",2013-06-01
"Nebraska","2013-07",2013,7,29000,16013,12987,57.703330149068,"07",2013-07-01
"Nebraska","2013-08",2013,8,33000,19865,13135,49.6926132601911,"08",2013-08-01
"Nebraska","2013-09",2013,9,37000,13468,23532,93.2551319648094,"09",2013-09-01
"Nebraska","2014-01",2014,1,29000,15125,13875,62.8895184135977,"01",2014-01-01
"Nebraska","2014-10",2014,10,39000,11805,27195,107.056392087393,"10",2014-10-01
"Nebraska","2014-11",2014,11,37000,11705,25295,103.870239195154,"11",2014-11-01
"Nebraska","2014-12",2014,12,35000,10504,24496,107.665260196906,"12",2014-12-01
"Nebraska","2014-02",2014,2,28000,14081,13919,66.1533708799696,"02",2014-02-01
"Nebraska","2014-03",2014,3,31000,14706,16294,71.2991729751017,"03",2014-03-01
"Nebraska","2014-04",2014,4,33000,16180,16820,68.4017893452623,"04",2014-04-01
"Nebraska","2014-05",2014,5,35000,15107,19893,79.4020795497635,"05",2014-05-01
"Nebraska","2014-06",2014,6,35000,11048,23952,104.030576789437,"06",2014-06-01
"Nebraska","2014-07",2014,7,34000,8662,25338,118.784867094839,"07",2014-07-01
"Nebraska","2014-08",2014,8,36000,9732,26268,114.877984780897,"08",2014-08-01
"Nebraska","2014-09",2014,9,38000,13331,24669,96.1173559837136,"09",2014-09-01
"Nebraska","2015-01",2015,1,34000,11259,22741,100.492719680064,"01",2015-01-01
"Nebraska","2015-10",2015,10,43000,12005,30995,112.698845559495,"10",2015-10-01
"Nebraska","2015-11",2015,11,42000,10150,31850,122.147651006711,"11",2015-11-01
"Nebraska","2015-12",2015,12,40000,9634,30366,122.359672804932,"12",2015-12-01
"Nebraska","2015-02",2015,2,37000,8999,28001,121.746124915759,"02",2015-02-01
"Nebraska","2015-03",2015,3,38000,10066,27934,116.231847875837,"03",2015-03-01
"Nebraska","2015-04",2015,4,39000,11883,27117,106.585696598078,"04",2015-04-01
"Nebraska","2015-05",2015,5,38000,12109,25891,103.33872158694,"05",2015-05-01
"Nebraska","2015-06",2015,6,37000,11358,25642,106.050705157368,"06",2015-06-01
"Nebraska","2015-07",2015,7,37000,12597,24403,98.4051454725084,"07",2015-07-01
"Nebraska","2015-08",2015,8,38000,12850,25150,98.9183874139626,"08",2015-08-01
"Nebraska","2015-09",2015,9,42000,11739,30261,112.62211801485,"09",2015-09-01
"Nebraska","2016-01",2016,1,37000,12054,24946,101.708321441677,"01",2016-01-01
"Nebraska","2016-10",2016,10,43000,19162,23838,76.6963739905408,"10",2016-10-01
"Nebraska","2016-11",2016,11,41000,12452,28548,106.817331437551,"11",2016-11-01
"Nebraska","2016-12",2016,12,40000,10857,29143,114.607625302318,"12",2016-12-01
"Nebraska","2016-02",2016,2,38000,11751,26249,105.521497055336,"02",2016-02-01
"Nebraska","2016-03",2016,3,41000,14888,26112,93.4440309189808,"03",2016-03-01
"Nebraska","2016-04",2016,4,43000,14522,28478,99.0160286499079,"04",2016-04-01
"Nebraska","2016-05",2016,5,44000,14232,29768,102.239318587718,"05",2016-05-01
"Nebraska","2016-06",2016,6,41000,15102,25898,92.3246943067983,"06",2016-06-01
"Nebraska","2016-07",2016,7,42000,16560,25440,86.8852459016393,"07",2016-07-01
"Nebraska","2016-08",2016,8,42000,13906,28094,100.504418130433,"08",2016-08-01
"Nebraska","2016-09",2016,9,43000,18936,24064,77.7060191165074,"09",2016-09-01
"Nebraska","2017-01",2017,1,38000,13112,24888,97.3861324150884,"01",2017-01-01
"Nebraska","2017-10",2017,10,53000,12238,40762,124.963978049603,"10",2017-10-01
"Nebraska","2017-11",2017,11,51000,11448,39552,126.671790930054,"11",2017-11-01
"Nebraska","2017-12",2017,12,47000,9737,37263,131.353437791917,"12",2017-12-01
"Nebraska","2017-02",2017,2,39000,12110,26890,105.224026609274,"02",2017-02-01
"Nebraska","2017-03",2017,3,40000,17237,22763,79.539458741723,"03",2017-03-01
"Nebraska","2017-04",2017,4,43000,14094,28906,101.257575226819,"04",2017-04-01
"Nebraska","2017-05",2017,5,43000,12683,30317,108.89140312124,"05",2017-05-01
"Nebraska","2017-06",2017,6,44000,14274,29726,102.021484710162,"06",2017-06-01
"Nebraska","2017-07",2017,7,43000,14800,28200,97.5778546712803,"07",2017-07-01
"Nebraska","2017-08",2017,8,46000,13078,32922,111.452655810962,"08",2017-08-01
"Nebraska","2017-09",2017,9,50000,11255,38745,126.503958860501,"09",2017-09-01
